track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,text
2Jun5XTPvYxgMArwdDT4Vy,George Strait,Weihnachten Playlist,O Christmas Tree,0,147720,False,0.499,0.295,5,-11.782,1,0.0287,0.794,0.0,0.0829,0.323,154.938,3,rock,"O Christmas tree  
Thy leaves are so unchanging  
Not only green when summer's here  
But also when 'tis cold and drear  
  
O Christmas tree  
Thy leaves are so unchanging  
O Christmas tree  
Much pleasure thou can't give me  
How often has the Christmas tree  
Afforded me the greatest glee  
  
O Christmas tree  
O Christmas tree  
How richly God has decked thee  
Thou bidst us true and faithful be  
And trust in God unchangingly.  
O Christmas tree

"
0nR17tnzpnWBFKW7EGLxfg,George Strait,Christmas Country Songs 2022,Christmas Cookies,0,195560,False,0.743,0.621,0,-10.742,1,0.0651,0.465,0.0,0.108,0.865,90.384,4,rock,"I sure do like those Christmas cookies, sugar  
I sure do like those Christmas cookies, babe  
The ones that look like Santa Claus  
Christmas trees, bells and stars  
I sure do like those Christmas cookies, babe  
  
Now, Christmas cookies are a special treat  
The more she bakes the more I eat  
And sometimes I can't get myself to stop  
Sometimes she'll wait till I'm asleep  
She'll take the ones I didn't eat  
And put those little sprinkly things on top  
  
I sure do like those Christmas cookies, sugar  
I sure do like those Christmas cookies, babe  
The ones that look like Santa Claus  
Christmas trees, bells and stars  
I sure do like those Christmas cookies, babe  
  
Now those sprinkly things just makes things worse  
'Cause it makes them taste better than they did at first  
And they're absolutely impossible to resist  
Some disappear to who knows where  
But I make sure I get my share  
And those kids just stand there waiting for the ones I miss  
  
Sure do like those Christmas cookies, sugar  
Sure do like those Christmas cookies, babe  
She gets mad that they're all gone  
Before she gets the icing put on  
Sure do like those Christmas cookies, babe  
  
Now there's a benefit to all of this  
That you might have overlooked or missed  
So now let me tell you the best part of it all  
Every time she sticks another batch in the oven  
There's 15 minutes for some kissin' and'a huggin'  
That's why I eat Christmas cookies all year long  
  
I sure do like those Christmas cookies, sugar  
I sure do like those Christmas cookies, babe  
The ones that look like Santa Claus  
Christmas trees, bells and stars  
I sure do like those Christmas cookies, babe [x2]

"
48UPSzbZjgc449aqz8bxox,Red Hot Chili Peppers,Californication (Deluxe Edition),Californication,82,329733,False,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4,rock,"Psychic spies from China  
Try to steal your mind's elation  
And little girls from Sweden  
Dreams of silver screen quotation  
And if you want these kind of dreams  
It's Californication  
  
It's the edge of the world  
And all of western civilization  
The sun may rise in the East  
At least it settles in the final location  
It's understood that Hollywood  
Sells Californication  
  
Pay your surgeon very well  
To break the spell of aging  
Celebrity skin is this your chin  
Or is that war your waging  
  
[Chorus]  
First born unicorn  
Hard core soft porn  
Dream of Californication  
Dream of Californication  
  
Marry me girl be my fairy to the world  
Be my very own constellation  
A teenage bride with a baby inside  
Getting high on information  
And buy me a star on the boulevard  
It's Californication  
  
Space may be the final frontier  
But it's made in a Hollywood basement  
Cobain can you hear the spheres  
Singing songs off station to station  
And Alderaan's not far away  
It's Californication  
  
Born and raised by those who praise  
Control of population everybody's been there and  
I don't mean on vacation  
  
[Chorus]  
  
Destruction leads to a very rough road  
But it also breeds creation  
And earthquakes are to a girl's guitar  
They're just another good vibration  
And tidal waves couldn't save the world  
From Californication  
  
Pay your surgeon very well  
To break the spell of aging  
Sicker than the rest  
There is no test  
But this is what you're craving  
  
[Chorus]

"
3nqqDo8CcCLke3ZoTgiOKf,The Script,The Script,The Man Who Can't Be Moved,75,241373,False,0.605,0.629,10,-5.051,1,0.0279,0.437,0.0,0.097,0.308,99.894,4,rock,"Going back to the corner where I first saw you,  
Gonna camp in my sleeping bag I'm not gonna move,  
Got some words on cardboard got your picture in my hand,  
Saying if you see this girl can you tell her where I am,  
Some try to hand me money they don't understand,  
I'm not, broke I'm just a broken hearted man,  
I know it makes no sense, but what else can I do,  
How can I move on when I'm still in love with you  
  
'Cause if one day you wake up and find that you're missing me,  
And your heart starts to wonder where on this earth I can be,  
Thinking maybe you'll come back here to the place that we'd meet,  
And you'd see me waiting for you on the corner of the street.  
  
So I'm not moving  
I'm not moving  
  
Policeman says son you can't stay here,  
I said there's someone I'm waiting for if it's a day, a month, a year,  
Gotta stand my ground even if it rains or snows,  
If she changes her mind this is the first place she will go.  
  
'Cause if one day you wake up and find that you're missing me,  
And your heart starts to wonder where on this earth I can be,  
Thinking maybe you'll come back here to the place that we'd meet,  
And you'd see me waiting for you on the corner of the street.  
  
So I'm not moving  
I'm not moving  
  
I'm not moving  
I'm not moving  
  
People talk about the guy  
Who's waiting on a girl  
  
There are no holes in his shoes  
But a big hole in his world  
  
And maybe I'll get famous as man who can't be moved,  
And maybe you won't mean to but you'll see me on the news,  
And you'll come running to the corner  
'Cause you'll know it's just for you  
  
I'm the man who can't be moved  
I'm the man who can't be moved  
  
'Cause if one day you wake up and find that you're missing me,  
And your heart starts to wonder where on this earth I can be,  
Thinking maybe you'll come back here to the place that we'd meet,  
And you'd see me waiting for you on the corner of the street.  
  
So I'm not moving  
I'm not moving  
  
I'm not moving  
I'm not moving  
  
Going back to the corner where I first saw you,  
Gonna camp in my sleeping bag not I'm not gonna move.

"
3ovjw5HZZv43SxTwApooCM,Scorpions,Crazy World,Wind Of Change,79,312360,False,0.452,0.524,0,-10.108,1,0.0351,0.315,0.0,0.103,0.246,151.505,4,rock,"I follow the Moskva  
Down to Gorky Park  
Listening to the wind of change  
An August summer night  
Soldiers passing by  
Listening to the wind of change  
  
The world is closing in  
Did you ever think  
That we could be so close, like brothers  
The future's in the air  
I can feel it everywhere  
Blowing with the wind of change  
  
Take me to the magic of the moment  
On a glory night  
Where the children of tomorrow dream away  
In the wind of change  
  
Walking down the street  
Distant memories  
Are buried in the past forever  
I follow the Moskva  
Down to Gorky Park  
Listening to the wind of change  
  
Take me to the magic of the moment  
On a glory night  
Where the children of tomorrow share their dreams  
With you and me  
Take me to the magic of the moment  
On a glory night  
Where the children of tomorrow dream away  
In the wind of change  
  
The wind of change  
Blows straight into the face of time  
Like a stormwind that will ring the freedom bell  
For peace of mind  
Let your balalaika sing  
What my guitar wants to say  
  
Take me to the magic of the moment  
On a glory night  
Where the children of tomorrow share their dreams  
With you and me  
Take me to the magic of the moment  
On a glory night  
Where the children of tomorrow dream away  
In the wind of change

"
3MrRksHupTVEQ7YbA0FsZK,Europe,The Final Countdown (Expanded Edition),The Final Countdown,78,310333,False,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,4,rock,"[Verse 1]  
We're leaving together  
But still it's farewell  
And maybe we'll come back  
To earth, who can tell?  
I guess there is no one to blame  
We're leaving ground (leaving ground)  
Will things ever be the same again?  
  
[Hook]  
It's the final countdown  
The final countdown  
Ohh!  
  
[Verse 2]  
We're heading for Venus (Venus)  
And still we stand tall  
Cause maybe they've seen us  
And welcome us all yeah  
With so many lightyears to go  
And things to be found (to be found)  
I'm sure that we'll all miss her so  
  
[Hook]  
It's the final countdown  
The final countdown  
The final countdown  
(Final countdown). Ohhh oh oh ohhhh  
The final countdown.  
Ohhhhhhhhhh  
It's the final countdown  
The final countdown  
The final countdown  
(Final countdown)  
Ohhh. It's the final countdown  
We're leaving togetherrrr.  
(The final countdown)  
We'll all miss her so  
It's the final countdown (Final countdown)  
Ohhh. It's. the. final. countdown

"
4bHsxqR3GMrXTxEPLuK5ue,Journey,Escape (Bonus Track Version),Don't Stop Believin',83,250986,False,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,4,rock,"Just a small town girl  
Livin' in a lonely world  
She took the midnight train goin' anywhere  
Just a city boy  
Born and raised in south Detroit  
He took the midnight train goin' anywhere  
  
A singer in a smokey room  
A smell of wine and cheap perfume  
For a smile they can share the night  
It goes on and on, and on, and on  
  
[Chorus]  
Strangers waiting  
Up and down the boulevard  
Their shadows searching in the night  
Streetlight people  
Living just to find emotion  
Hiding somewhere in the night  
  
Working hard to get my fill  
Everybody wants a thrill  
Payin' anything to roll the dice  
Just one more time  
Some will win, some will lose  
Some were born to sing the blues  
Oh, the movie never ends  
It goes on and on, and on, and on  
  
[Chorus]  
  
Don't stop believin'  
Hold on to the feelin'  
Streetlights, people  
  
Don't stop believin'  
Hold on  
Streetlight people  
  
Don't stop believin'  
Hold on to the feelin'  
Streetlight people

"
3YBZIN3rekqsKxbJc9FZko,Guns N' Roses,Appetite For Destruction,Paradise City,79,405640,True,0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,4,rock,"[Chorus]  
Take me down to the paradise city  
Where the grass is green and the girls are pretty  
Take me home (oh won't you please take me home)  
Take me down to the paradise city  
Where the grass is green and the girls are pretty  
Take me home (oh won't you please take me home)  
  
Just a urchin livin' under the street  
I'm a hard case that's tough to beat  
I'm your charity case so buy me something to eat  
I'll pay you at another time  
Take it to the end of the line  
  
Rags to riches or so they say  
Ya gotta keep pushin' for the fortune and fame  
You know it's all a gamble when it's just a game  
Ya treat it like a capital crime  
Everybody's doin' the time  
  
Take me down to the paradise city  
Where the grass is green and the girls are pretty  
Oh won't you please take me home  
Take me down to the paradise city  
Where the grass is green and the girls are pretty  
Take me home, yeah yeah  
  
Strapped in the chair of the city's gas chamber  
Why I'm here I can't quite remember  
The surgeon general says it's hazardous to breathe  
I'd have another cigarette but I can't see  
Tell me who you're gonna believe  
  
Take me down to the paradise city  
Where the grass is green and the girls are pretty  
Take me home, yeah yeah  
Take me down to the paradise city  
Where the grass is green and the girls are pretty  
Oh won't you please take me home  
  
So far away  
So far away  
So far away  
So far away  
  
Captain America's been torn apart  
Now he's a court jester with a broken heart  
He said ""turn me around and take me back to the start""  
I must be losing my mind ""are you blind?""  
I've seen it all a million times  
  
Take me down to the paradise city  
Where the grass is green and the girls are pretty  
Take me home, yeah yeah  
Take me down to the paradise city  
Where the grass is green and the girls are pretty  
Oh won't you please take me home  
Take me down to the paradise city  
Where the grass is green and the girls are pretty  
Take me home, yeah yeah  
Take me down to the paradise city  
Where the grass is green and the girls are pretty  
Oh won't you please take me home  
  
I wanna go, I wanna go  
Oh won't you please take me home  
I wanna see how good it can be  
Oh won't you please take me home  
Take me down to the paradise city  
Where the grass is green and the girls are pretty  
Take me home  
Take me down to the paradise city  
Where the grass is green and the girls are pretty  
Oh won't you please take me home  
Take me down, lead me 'round  
Oh won't you please take me home  
  
I wanna see, what a woman can be  
I want to take you home  
Take me down to the paradise city  
Where the grass is green and the girls are pretty  
Oh won't you please take me home  
I wanna go, I wanna know  
Oh won't you please take me home

"
1GQMpacZAFmsYYmkT87gUw,ZZ Top,Timeless Rock Hits,Rough Boy,1,287426,False,0.419,0.737,9,-7.09,1,0.0364,0.204,0.00716,0.24,0.595,157.991,4,rock,"What in the world's come all over me?  
I ain't got a chance of one in three.  
Ain't got no rap, ain't got no line  
But if you'll give me just a minute I'll be feelin' fine.  
  
I am the one who can fade the heat,  
The one they all zzay just can't be beat.  
I'll shoot it to you straight and look you in the eye.  
So gimme just a minute and I'll tell you why  
I'm a rough boy, I'm a rough boy.  
  
I don't care how you look at me  
Because I'm the one and you will see  
We can make it work, we can make it by.  
So give me one more minute and I'll tell you why  
I'm a rough boy, I'm a rough boy.

"
27spr4gOJgvyiGia9WYeKV,Foreigner,Timeless Rock Hits,Hot Blooded,1,184906,False,0.681,0.664,0,-8.036,1,0.0922,0.299,0.0,0.0772,0.729,118.33,4,rock,"Well, I'm hot blooded, check it and see  
I got a fever of a hundred and three  
Come on baby, do you do more than dance?  
I'm hot blooded, I'm hot blooded  
  
You don't have to read my mind, to know what I have in mind  
Honey you oughta know  
Now you move so fine, let me lay it on the line  
I wanna know what you're doin' after the show  
  
Now it's up to you, we can make a secret rendezvous  
Just me and you, I'll show you lovin' like you never knew  
  
That's why, I'm hot blooded, check it and see  
I got a fever of a hundred and three  
Come on baby, do you do more than dance?  
I'm hot blooded, hot blooded  
  
If it feels alright, maybe you can stay all night  
Shall I leave you my key?  
But you've got to give me a sign, come on girl, some kind of sign  
Tell me, are you hot mama? you sure look that way to me  
  
Are you old enough? will you be ready when I call you bluff?  
Is my timing right? did you save your love for me tonight?  
  
Yeah I'm hot blooded, check it and see  
Feel the fever burning inside of me  
Come on baby, do you do more than dance?  
I'm hot blooded, I'm hot blooded, I'm hot  
  
Now it's up to you, can we make a secret rendezvous?  
Oh, before we do, you'll have to get away from you know who  
  
Well, I'm hot blooded, check it and see  
I got a fever of a hundred and three  
Come on baby, do you do more than dance?  
I'm hot blooded, I'm hot blooded  
  
Hot blooded, every night  
Hot blooded, you're looking so tight  
Hot blooded, now you're driving me wild  
Hot blooded, I'm so hot for you, child  
Hot blooded, I'm a little bit high  
Hot blooded, you're a little bit shy  
Hot blooded, you're making me sing  
Hot blooded, for your sweet sweet thing

"
7pe5uLgTTJwaCkbMyJT6Qq,INXS,Hits Pop Rock 90's,Elegantly Wasted,1,272506,False,0.736,0.781,5,-3.98,1,0.0443,0.00124,0.0138,0.0796,0.787,110.014,4,rock,"Look at all that shines  
Baby's down on the world and she knows it  
If your spirits running  
Why don't we make it rain like we used to  
We run  
We hide  
We wait and we want  
The good life  
Aw sure  
You're right  
This ain't, the good life  
Ah, Elegantly wasted  
Ah, Elegantly wasted  
  
Look at all the crimes  
Baby's down on the world cause she owns it  
Making up her life  
Nothing more nothing less makes it voodoo  
  
We run  
We hide  
We wait and we want  
The good life  
Aw sure  
You're right  
This ain't, the good life  
  
Ah, Elegantly wasted  
Ah, Elegantly wasted  
  
Well look at all that shines  
Baby's down on the world and she knows it  
If your spirits fine  
Why don't we make it rain like we used to  
We run  
We hide  
We want  
The good life  
Aw sure  
You're right  
This ain't, the good life  
  
Ah, Elegantly wasted you could be right,  
You could be certain  
You could be right  
Ah, Elegantly wasted  
Ah, Elegantly wasted you could be right,  
You could be certain  
You could be right  
Ah, Elegantly wasted feels like feels like  
  
Elegantly wasted you could be right,  
Elegantly wasted you could be certain  
Elegantly wasted you could be right  
Feels right, feels right

"
5CqgwvGdzmYmTAEDvRMKxA,Supertramp,Fiesta temática 70s,Give A Little Bit,0,248173,False,0.531,0.818,2,-5.358,1,0.0452,0.0694,0.00949,0.263,0.471,90.767,4,rock,"Give a little bit  
Give a little bit of your love to me  
Give a little bit  
I'll give a little bit of my love to you  
There's so much that we need to share  
Send a smile and show you care  
  
I'll give a little bit  
I'll give a little bit of my life for you  
So give a little bit  
Give a little bit of your time to me  
See the man with the lonely eyes  
Take his hand, you'll be surprised  
  
Give a little bit  
Give a little bit of your love to me  
I'll give a little bit of my life for you  
Now's the time that we need to share  
So find yourself, we're on our way back home  
  
Going home  
Don't you need to feel at home  
Oh yeah, we gotta sing

"
5vja6kqkYPmciEWjnI8AIu,Supertramp,Best 70s Rock Tunes,Give A Little Bit,1,248173,False,0.531,0.818,2,-5.358,1,0.0452,0.0694,0.00949,0.263,0.471,90.767,4,rock,"Give a little bit  
Give a little bit of your love to me  
Give a little bit  
I'll give a little bit of my love to you  
There's so much that we need to share  
Send a smile and show you care  
  
I'll give a little bit  
I'll give a little bit of my life for you  
So give a little bit  
Give a little bit of your time to me  
See the man with the lonely eyes  
Take his hand, you'll be surprised  
  
Give a little bit  
Give a little bit of your love to me  
I'll give a little bit of my life for you  
Now's the time that we need to share  
So find yourself, we're on our way back home  
  
Going home  
Don't you need to feel at home  
Oh yeah, we gotta sing

"
003vvx7Niy0yvhvHt4a68B,The Killers,Hot Fuss,Mr. Brightside,86,222973,False,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,4,rock,"Coming out of my cage  
And I've been doing just fine  
Gotta gotta be down  
Because I want it all  
It started out with a kiss  
How did it end up like this  
It was only a kiss, it was only a kiss  
Now I'm falling asleep  
And she's calling a cab  
While he's having a smoke  
And she's taking a drag  
Now they're going to bed  
And my stomach is sick  
And it's all in my head  
But she's touching his chest  
Now, he takes off her dress  
Now, letting me go  
  
I just can't look its killing me  
And taking control  
Jealousy, turning saints into the sea  
Swimming through sick lullabies  
Choking on your alibis  
But it's just the price I pay  
Destiny is calling me  
Open up my eager eyes  
Cause I'm Mr Brightside  
  
I'm coming out of my cage  
And I've been doing just fine  
Gotta gotta be down  
Because I want it all  
It started out with a kiss  
How did it end up like this  
It was only a kiss, it was only a kiss  
Now I'm falling asleep  
And she's calling a cab  
While he's having a smoke  
And she's taking a drag  
Now they're going to bed  
And my stomach is sick  
And it's all in my head  
But she's touching his chest  
Now, he takes off her dress  
Now, letting me go  
  
'Cause I just can't look its killing me  
And taking control  
Jealousy, turning saints into the sea  
Swimming through sick lullabies  
Choking on your alibi  
But it's just the price I pay  
Destiny is calling me  
Open up my eager eyes  
'Cause I'm Mr Brightside  
I never  
I never  
I never  
I never

"
7iAqvWLgZzXvH38lA06QZg,Queen,Bohemian Rhapsody (The Original Soundtrack),I Want To Break Free,72,223080,False,0.807,0.414,4,-8.903,1,0.0352,0.105,2.57e-05,0.0813,0.502,108.944,4,rock,"I want to break free  
I want to break free  
I want to break free from your lies  
You're so self satisfied I don't need you  
I've got to break free  
God knows, God knows I want to break free  
  
I've fallen in love  
I've fallen in love for the first time  
And this time I know it's for real  
I've fallen in love yeah  
God knows God knows I've fallen in love  
  
It's strange but it's true  
I can't get over the way you love me like you do  
But I have to be sure  
When I walk out that door  
Oh how I want to be free baby  
Oh how I want to be free  
Oh how I want to break free  
  
But life still goes on  
I can't get used to living without living without  
Living without you by my side  
I don't want to live alone hey  
God knows got to make it on my own  
So baby can't you see  
I've got to break free  
  
I've got to break free  
I want to break free yeah  
  
I want, I want, I want, I want to break free

"
3IQF4xCQUPicbA4hWfTxPo,OneRepublic,Native,I Lived,71,234546,False,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,4,rock,"Hoping you take that jump  
But don't fear the fall  
Hope when the water rises  
You built a wall  
Hoping the crowd screams out  
Screaming your name  
Hope if everybody runs  
You choose to stay  
Hope that you fall in love  
And it hurts so bad  
The only way you can know  
Is give it all you have  
And I hope that you don't suffer  
But take the pain  
Hope when the moment comes you say  
  
I, I did it all  
I, I did it all  
I owned every second  
That this world could give  
I saw so many places  
The things that I did  
With every broken bone  
I swear I lived  
  
Hope that you spend your days  
But they all add up  
And when that sun goes down  
Hope you raise your cup  
I wish that I could witness  
All your joy and all your pain  
But until my moment comes  
I'll say  
  
I, I did it all  
I, I did it all  
I owned every second  
That this world could give  
I saw so many places  
And things that I did  
With every broken bone  
I swear I lived  
  
With every broken bone  
I swear I lived  
With every broken bone  
I swear I lived  
  
I, I did it all  
I, I did it all  
I owned every second  
That this world could give  
I saw so many places  
And things that I did girl  
With every broken bone  
I swear I lived

"
2gs3sJzaY4cOEe3JaSXhkZ,Lenny Kravitz,Coffee Chill,Superlove,0,208626,False,0.664,0.783,9,-6.602,0,0.0321,0.00531,0.327,0.0245,0.976,100.204,4,rock,"I want you  
All of you  
Can't leave, break through  
In search a new  
  
I want your superlove  
I wanna be inside your superlove  
I need the spirit with the sexual  
I wanna be inside your superlove  
  
We both know  
The way to go  
Let us take a chance  
It's our last dance  
  
I want your superlove  
I wanna be inside your superlove  
I need the spirit with the sexual  
I wanna be inside your superlove  
  
I want your superlove  
I wanna be inside your superlove  
I need the spirit with the sexual  
I wanna be inside your superlove  
  
I want your superlove  
I wanna be inside your superlove  
I need the spirit with the sexual  
I wanna be inside your superlove  
  
Come on baby, I want your superlove  
I wanna be inside your superlove  
I need the spirit with the sexual  
I wanna be inside your superlove  
  
I want your superlove  
I wanna be inside your superlove  
I need the spirit with the sexual  
I wanna be inside your superlove  
  
I want your superlove, oh baby  
I wanna be inside your superlove  
I need the spirit with the sexual  
I wanna be inside your superlove

"
5G106022cgEVmEVE6UqrMA,Lenny Kravitz,OK Boomers - Top Tunes,Superlove,0,208626,False,0.664,0.783,9,-6.602,0,0.0321,0.00531,0.327,0.0245,0.976,100.204,4,rock,"I want you  
All of you  
Can't leave, break through  
In search a new  
  
I want your superlove  
I wanna be inside your superlove  
I need the spirit with the sexual  
I wanna be inside your superlove  
  
We both know  
The way to go  
Let us take a chance  
It's our last dance  
  
I want your superlove  
I wanna be inside your superlove  
I need the spirit with the sexual  
I wanna be inside your superlove  
  
I want your superlove  
I wanna be inside your superlove  
I need the spirit with the sexual  
I wanna be inside your superlove  
  
I want your superlove  
I wanna be inside your superlove  
I need the spirit with the sexual  
I wanna be inside your superlove  
  
Come on baby, I want your superlove  
I wanna be inside your superlove  
I need the spirit with the sexual  
I wanna be inside your superlove  
  
I want your superlove  
I wanna be inside your superlove  
I need the spirit with the sexual  
I wanna be inside your superlove  
  
I want your superlove, oh baby  
I wanna be inside your superlove  
I need the spirit with the sexual  
I wanna be inside your superlove

"
6gqXvORCby1jQmy9BnX1zZ,Lenny Kravitz,Human - Best Adult Pop Tunes,Push,0,263013,False,0.577,0.797,7,-6.033,1,0.0281,0.0154,0.00463,0.0737,0.716,149.725,4,rock,"It's barely morning  
Cars are roaring  
The city's moving fast  
  
My momma's calling  
But I'm stalling  
Living in the past  
  
It's time to face the world in front of me  
And make the best of this reality  
  
I'm gonna push my life today  
Push to make a better way  
Gonna push 'cause I got to carry on  
  
I'm gonna push the clouds away  
Push so I can see the way  
Gonna push until I find my way home  
  
The jungle's swarming  
Beasts are crawling  
They're all along my path  
  
But God's adoring,  
Love is pouring  
I'm gonna take a bath  
  
I am swimming in a violent sea  
Trying to find out who I'm gonna be  
  
I'm gonna push my life today  
Push to make a better way  
Gonna push 'cause I got to carry on  
  
I'm gonna push the clouds away  
Push so I can see the way  
Gonna push until I find my way home  
  
I can feel it come together  
I know God has a plan, oh yeah  
  
Oh,I see the kingdom through the shadows  
But it's all gonna pass  
I'm gonna push  
'Cause my Lord ain't gonna let it last  
  
I'm gonna push my life today  
Push to make a better way  
Gonna push 'cause I got to carry on, oh yeah  
  
I'm gonna push the clouds away  
Push so I can see the way  
Gonna push until I find my way home  
I'm gonna push 'till my Lord brings me home  
  
Oh oh, oh yeah  
'Till I find my way home

"
4vIfD7rtHy18K02Nim7dEd,Lenny Kravitz,Los Clásicos del Pop 90s,American Woman,1,261706,False,0.649,0.709,1,-7.989,1,0.0802,0.0212,0.0,0.0732,0.605,83.975,4,rock,"American woman, stay away from me  
American woman, mama let me be  
Don't come hanging around my door  
I don't want to see your face no more  
  
I got more important things to do  
Than spend my time growin' old with you  
Now woman, stay away  
American woman, listen what I say  
  
American woman, get away from me  
American woman, mama let me be  
Don't come knocking around my door  
I don't want to see your shadow no more  
  
Colored lights can hypnotize  
Sparkle someone else's eyes  
Now woman, get away  
American woman, listen what I say  
  
American woman, I said get way  
American woman, listen what I say  
Don't come hanging around my door  
Don't want to see your face no more  
  
I don't need your war machines  
I don't need your ghetto scenes  
Colored lights can hypnotize  
Sparkle someone else's eyes  
  
Now woman, get away  
American woman, listen what I say  
American woman, stay away from me  
American woman, mama let me be  
  
I gotta go  
I gotta getta away  
Think I gotta go  
I want to fly away  
  
I'm gonna leave you woman  
I'm gonna leave you woman  
I'm gonna leave you woman  
I'm gonna leave you woman  
  
Bye bye, bye bye  
Bye bye, bye bye  
American woman  
You're no good for me  
  
I'm no good for you  
Looking at you right in the eye  
Tell you what I'm gonna do  
I'm gonna leave you woman  
  
You know I gotta go  
I'm gonna leave you woman  
I gotta go  
I gotta go  
  
I gotta go  
American woman  
Yeah

"
60oKqgNr7etrBTUTg73uQE,Lenny Kravitz,Hits Pop Rock 90's,American Woman,1,261706,False,0.649,0.709,1,-7.989,1,0.0802,0.0212,0.0,0.0732,0.605,83.975,4,rock,"American woman, stay away from me  
American woman, mama let me be  
Don't come hanging around my door  
I don't want to see your face no more  
  
I got more important things to do  
Than spend my time growin' old with you  
Now woman, stay away  
American woman, listen what I say  
  
American woman, get away from me  
American woman, mama let me be  
Don't come knocking around my door  
I don't want to see your shadow no more  
  
Colored lights can hypnotize  
Sparkle someone else's eyes  
Now woman, get away  
American woman, listen what I say  
  
American woman, I said get way  
American woman, listen what I say  
Don't come hanging around my door  
Don't want to see your face no more  
  
I don't need your war machines  
I don't need your ghetto scenes  
Colored lights can hypnotize  
Sparkle someone else's eyes  
  
Now woman, get away  
American woman, listen what I say  
American woman, stay away from me  
American woman, mama let me be  
  
I gotta go  
I gotta getta away  
Think I gotta go  
I want to fly away  
  
I'm gonna leave you woman  
I'm gonna leave you woman  
I'm gonna leave you woman  
I'm gonna leave you woman  
  
Bye bye, bye bye  
Bye bye, bye bye  
American woman  
You're no good for me  
  
I'm no good for you  
Looking at you right in the eye  
Tell you what I'm gonna do  
I'm gonna leave you woman  
  
You know I gotta go  
I'm gonna leave you woman  
I gotta go  
I gotta go  
  
I gotta go  
American woman  
Yeah

"
6IvgjIelC9dOq3Yku8ptYQ,Lenny Kravitz,Hits Pop Rock 90's,Are You Gonna Go My Way,1,211487,False,0.611,0.826,11,-5.313,0,0.0353,0.000818,0.016,0.33,0.719,129.102,4,rock,"Intro after 8  
  
I was born, long ago  
I am the chosen, I'm the one  
I have come, to save the day  
And I won't leave until I'm done  
  
So that's why, you've got to try  
You got to breath and have some fun  
Though I'm not paid, I play this game  
And I won't stop until I'm done  
  
But what I really want to know is  
Are you gonna go my way?  
And I got to got to know  
  
I don't know why, we always cry  
This we must leave and get undone  
We must engage, and rearrange  
And turn this planet back to one  
  
So tell me why, we got to die  
And kill each other one by one  
We've got to love, and rub-a-dub  
We've got to dance and be in love  
  
But what I really want to know is  
Are you gonna go my way?  
And I got to got to know  
  
Solo after solo on after nine with pause then  
  
Are you gonna go my way?  
'Cause baby I got to know ""talk""  
Yeah

"
7oAf0lBjipjSfyay9M8wQ6,Lenny Kravitz,90's Music Grandi Successi,I Belong To You,1,257066,False,0.691,0.686,7,-7.465,0,0.0493,0.000647,0.00456,0.106,0.666,87.312,4,rock,"You are the flame in my heart  
You light my way in the dark  
You are the ultimate star  
  
You lift me from up above  
Your unconditional love  
Takes me to paradise  
  
I belong to you  
And you  
You belong to me too  
  
You make my life complete  
You make me feel so sweet  
  
You make me feel so divine  
Your soul and mind are entwined  
Before you I was blind  
  
But since I've opened my eyes  
And with you there's no disguise  
So I could open up my mind  
  
I always loved you from the start  
But I could not figure out  
That I had to do it everyday  
  
So I put away the fight  
Now I'm gonna live my life  
Giving you the most in every way  
  
I belong to you  
And you  
You belong to me too  
  
You make my life complete  
You make me feel so sweet  
  
Oh I belong to you  
I belong to you  
And you, you  
You belong to me too  
  
You make my life complete  
You make me feel so sweet  
  
Oh I belong to you  
I belong to you  
And you, you  
You belong to me too  
  
You make my life complete  
You make my life complete  
You make me feel so sweet  
  
Oh I belong to you  
I belong to you  
And you, and you  
You belong to me too  
  
You make my life complete  
You make my life complete  
You make me feel so sweet

"
